,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
286057,286058,2020,México,15,28,Mujeres,147116
286058,286059,2020,México,15,29,Hombres,142363
286059,286060,2020,México,15,29,Mujeres,146006
286060,286061,2020,México,15,30,Hombres,139538
286061,286062,2020,México,15,30,Mujeres,144807
286062,286063,2020,México,15,31,Hombres,136880
286063,286064,2020,México,15,31,Mujeres,143755
286064,286065,2020,México,15,32,Hombres,134005
286065,286066,2020,México,15,32,Mujeres,142481
286066,286067,2020,México,15,33,Hombres,131071
286067,286068,2020,México,15,33,Mujeres,141028
286068,286069,2020,México,15,34,Hombres,128172
286069,286070,2020,México,15,34,Mujeres,139535
286070,286071,2020,México,15,35,Hombres,125221
286071,286072,2020,México,15,35,Mujeres,137963
286072,286073,2020,México,15,36,Hombres,122269
286073,286074,2020,México,15,36,Mujeres,136311
286074,286075,2020,México,15,37,Hombres,119475
286075,286076,2020,México,15,37,Mujeres,134708
286076,286077,2020,México,15,38,Hombres,116945
286077,286078,2020,México,15,38,Mujeres,133129
286078,286079,2020,México,15,39,Hombres,114785
286079,286080,2020,México,15,39,Mujeres,131651
286080,286081,2020,México,15,40,Hombres,113081
286081,286082,2020,México,15,40,Mujeres,130336
286082,286083,2020,México,15,41,Hombres,111836
286083,286084,2020,México,15,41,Mujeres,129146
286084,286085,2020,México,15,42,Hombres,111006
286085,286086,2020,México,15,42,Mujeres,128076
286086,286087,2020,México,15,43,Hombres,110563
286087,286088,2020,México,15,43,Mujeres,127117
286088,286089,2020,México,15,44,Hombres,110409
286089,286090,2020,México,15,44,Mujeres,126225
286090,286091,2020,México,15,45,Hombres,109701
286091,286092,2020,México,15,45,Mujeres,124577
286092,286093,2020,México,15,46,Hombres,108590
286093,286094,2020,México,15,46,Mujeres,122478
286094,286095,2020,México,15,47,Hombres,106960
286095,286096,2020,México,15,47,Mujeres,119892
286096,286097,2020,México,15,48,Hombres,104828
286097,286098,2020,México,15,48,Mujeres,116879
286098,286099,2020,México,15,49,Hombres,102297
286099,286100,2020,México,15,49,Mujeres,113588
286100,286101,2020,México,15,50,Hombres,99563
286101,286102,2020,México,15,50,Mujeres,110113
286102,286103,2020,México,15,51,Hombres,96576
286103,286104,2020,México,15,51,Mujeres,106494
286104,286105,2020,México,15,52,Hombres,93501
286105,286106,2020,México,15,52,Mujeres,102884
286106,286107,2020,México,15,53,Hombres,90403
286107,286108,2020,México,15,53,Mujeres,99351
286108,286109,2020,México,15,54,Hombres,87364
286109,286110,2020,México,15,54,Mujeres,95956
286110,286111,2020,México,15,55,Hombres,84323
286111,286112,2020,México,15,55,Mujeres,92619
286112,286113,2020,México,15,56,Hombres,81202
286113,286114,2020,México,15,56,Mujeres,89269
286114,286115,2020,México,15,57,Hombres,78010
286115,286116,2020,México,15,57,Mujeres,85901
286116,286117,2020,México,15,58,Hombres,74705
286117,286118,2020,México,15,58,Mujeres,82458
286118,286119,2020,México,15,59,Hombres,71278
286119,286120,2020,México,15,59,Mujeres,78923
286120,286121,2020,México,15,60,Hombres,67730
286121,286122,2020,México,15,60,Mujeres,75260
286122,286123,2020,México,15,61,Hombres,64062
286123,286124,2020,México,15,61,Mujeres,71476
286124,286125,2020,México,15,62,Hombres,60344
286125,286126,2020,México,15,62,Mujeres,67620
286126,286127,2020,México,15,63,Hombres,56620
286127,286128,2020,México,15,63,Mujeres,63752
286128,286129,2020,México,15,64,Hombres,52974
286129,286130,2020,México,15,64,Mujeres,59940
286130,286131,2020,México,15,65,Hombres,49433
286131,286132,2020,México,15,65,Mujeres,56236
286132,286133,2020,México,15,66,Hombres,45902
286133,286134,2020,México,15,66,Mujeres,52591
286134,286135,2020,México,15,67,Hombres,42629
286135,286136,2020,México,15,67,Mujeres,49020
286136,286137,2020,México,15,68,Hombres,39370
286137,286138,2020,México,15,68,Mujeres,45554
286138,286139,2020,México,15,69,Hombres,36245
286139,286140,2020,México,15,69,Mujeres,42213
286140,286141,2020,México,15,70,Hombres,33805
286141,286142,2020,México,15,70,Mujeres,39629
286142,286143,2020,México,15,71,Hombres,31236
286143,286144,2020,México,15,71,Mujeres,36834
286144,286145,2020,México,15,72,Hombres,28789
286145,286146,2020,México,15,72,Mujeres,34171
286146,286147,2020,México,15,73,Hombres,26470
286147,286148,2020,México,15,73,Mujeres,31672
286148,286149,2020,México,15,74,Hombres,24261
286149,286150,2020,México,15,74,Mujeres,29297
286150,286151,2020,México,15,75,Hombres,22180
286151,286152,2020,México,15,75,Mujeres,27067
286152,286153,2020,México,15,76,Hombres,20181
286153,286154,2020,México,15,76,Mujeres,24922
286154,286155,2020,México,15,77,Hombres,18310
286155,286156,2020,México,15,77,Mujeres,22919
286156,286157,2020,México,15,78,Hombres,16614
286157,286158,2020,México,15,78,Mujeres,21098
286158,286159,2020,México,15,79,Hombres,14933
286159,286160,2020,México,15,79,Mujeres,19265
286160,286161,2020,México,15,80,Hombres,13337
286161,286162,2020,México,15,80,Mujeres,17489
286162,286163,2020,México,15,81,Hombres,11854
286163,286164,2020,México,15,81,Mujeres,15804
286164,286165,2020,México,15,82,Hombres,10494
286165,286166,2020,México,15,82,Mujeres,14235
286166,286167,2020,México,15,83,Hombres,9245
286167,286168,2020,México,15,83,Mujeres,12750
286168,286169,2020,México,15,84,Hombres,8098
286169,286170,2020,México,15,84,Mujeres,11363
286170,286171,2020,México,15,85,Hombres,7064
286171,286172,2020,México,15,85,Mujeres,10060
286172,286173,2020,México,15,86,Hombres,6118
286173,286174,2020,México,15,86,Mujeres,8848
286174,286175,2020,México,15,87,Hombres,5258
286175,286176,2020,México,15,87,Mujeres,7709
286176,286177,2020,México,15,88,Hombres,4476
286177,286178,2020,México,15,88,Mujeres,6659
286178,286179,2020,México,15,89,Hombres,3763
286179,286180,2020,México,15,89,Mujeres,5679
286180,286181,2020,México,15,90,Hombres,3115
286181,286182,2020,México,15,90,Mujeres,4769
286182,286183,2020,México,15,91,Hombres,2526
286183,286184,2020,México,15,91,Mujeres,3934
286184,286185,2020,México,15,92,Hombres,2038
286185,286186,2020,México,15,92,Mujeres,3222
286186,286187,2020,México,15,93,Hombres,1599
286187,286188,2020,México,15,93,Mujeres,2573
286188,286189,2020,México,15,94,Hombres,1246
286189,286190,2020,México,15,94,Mujeres,2040
286190,286191,2020,México,15,95,Hombres,954
286191,286192,2020,México,15,95,Mujeres,1586
286192,286193,2020,México,15,96,Hombres,712
286193,286194,2020,México,15,96,Mujeres,1203
286194,286195,2020,México,15,97,Hombres,521
286195,286196,2020,México,15,97,Mujeres,893
286196,286197,2020,México,15,98,Hombres,370
286197,286198,2020,México,15,98,Mujeres,644
286198,286199,2020,México,15,99,Hombres,255
286199,286200,2020,México,15,99,Mujeres,451
286200,286201,2020,México,15,100,Hombres,171
286201,286202,2020,México,15,100,Mujeres,307
286202,286203,2020,México,15,101,Hombres,109
286203,286204,2020,México,15,101,Mujeres,199
286204,286205,2020,México,15,102,Hombres,69
286205,286206,2020,México,15,102,Mujeres,125
286206,286207,2020,México,15,103,Hombres,43
286207,286208,2020,México,15,103,Mujeres,76
286208,286209,2020,México,15,104,Hombres,23
286209,286210,2020,México,15,104,Mujeres,44
286210,286211,2020,México,15,105,Hombres,12
286211,286212,2020,México,15,105,Mujeres,25
286212,286213,2020,México,15,106,Hombres,5
286213,286214,2020,México,15,106,Mujeres,12
286214,286215,2020,México,15,107,Hombres,3
286215,286216,2020,México,15,107,Mujeres,4
286216,286217,2020,México,15,108,Hombres,2
286217,286218,2020,México,15,108,Mujeres,3
286218,286219,2020,México,15,109,Hombres,0
286219,286220,2020,México,15,109,Mujeres,1
304040,304041,2020,Michoacán,16,0,Hombres,45658
304041,304042,2020,Michoacán,16,0,Mujeres,44039
304042,304043,2020,Michoacán,16,1,Hombres,45923
304043,304044,2020,Michoacán,16,1,Mujeres,44324
304044,304045,2020,Michoacán,16,2,Hombres,45852
304045,304046,2020,Michoacán,16,2,Mujeres,44259
304046,304047,2020,Michoacán,16,3,Hombres,46173
304047,304048,2020,Michoacán,16,3,Mujeres,44542
304048,304049,2020,Michoacán,16,4,Hombres,47165
304049,304050,2020,Michoacán,16,4,Mujeres,45428
304050,304051,2020,Michoacán,16,5,Hombres,47116
304051,304052,2020,Michoacán,16,5,Mujeres,45388
304052,304053,2020,Michoacán,16,6,Hombres,46883
304053,304054,2020,Michoacán,16,6,Mujeres,45207
304054,304055,2020,Michoacán,16,7,Hombres,46639
304055,304056,2020,Michoacán,16,7,Mujeres,44986
304056,304057,2020,Michoacán,16,8,Hombres,46344
304057,304058,2020,Michoacán,16,8,Mujeres,44755
304058,304059,2020,Michoacán,16,9,Hombres,46049
304059,304060,2020,Michoacán,16,9,Mujeres,44557
304060,304061,2020,Michoacán,16,10,Hombres,45775
304061,304062,2020,Michoacán,16,10,Mujeres,44361
304062,304063,2020,Michoacán,16,11,Hombres,45490
304063,304064,2020,Michoacán,16,11,Mujeres,44202
304064,304065,2020,Michoacán,16,12,Hombres,45167
304065,304066,2020,Michoacán,16,12,Mujeres,43989
304066,304067,2020,Michoacán,16,13,Hombres,44890
304067,304068,2020,Michoacán,16,13,Mujeres,43776
304068,304069,2020,Michoacán,16,14,Hombres,44609
304069,304070,2020,Michoacán,16,14,Mujeres,43620
304070,304071,2020,Michoacán,16,15,Hombres,44203
304071,304072,2020,Michoacán,16,15,Mujeres,43398
304072,304073,2020,Michoacán,16,16,Hombres,43538
304073,304074,2020,Michoacán,16,16,Mujeres,42979
304074,304075,2020,Michoacán,16,17,Hombres,42804
304075,304076,2020,Michoacán,16,17,Mujeres,42559
304076,304077,2020,Michoacán,16,18,Hombres,42104
304077,304078,2020,Michoacán,16,18,Mujeres,42193
304078,304079,2020,Michoacán,16,19,Hombres,41443
304079,304080,2020,Michoacán,16,19,Mujeres,41865
304080,304081,2020,Michoacán,16,20,Hombres,40912
304081,304082,2020,Michoacán,16,20,Mujeres,41557
304082,304083,2020,Michoacán,16,21,Hombres,40475
304083,304084,2020,Michoacán,16,21,Mujeres,41289
304084,304085,2020,Michoacán,16,22,Hombres,40106
304085,304086,2020,Michoacán,16,22,Mujeres,41104
304086,304087,2020,Michoacán,16,23,Hombres,39795
304087,304088,2020,Michoacán,16,23,Mujeres,41022
304088,304089,2020,Michoacán,16,24,Hombres,39561
304089,304090,2020,Michoacán,16,24,Mujeres,40994
304090,304091,2020,Michoacán,16,25,Hombres,39334
304091,304092,2020,Michoacán,16,25,Mujeres,40929
304092,304093,2020,Michoacán,16,26,Hombres,38972
304093,304094,2020,Michoacán,16,26,Mujeres,40711
304094,304095,2020,Michoacán,16,27,Hombres,38488
304095,304096,2020,Michoacán,16,27,Mujeres,40410
304096,304097,2020,Michoacán,16,28,Hombres,37838
304097,304098,2020,Michoacán,16,28,Mujeres,40006
304098,304099,2020,Michoacán,16,29,Hombres,36951
304099,304100,2020,Michoacán,16,29,Mujeres,39418
304100,304101,2020,Michoacán,16,30,Hombres,36020
304101,304102,2020,Michoacán,16,30,Mujeres,38782
304102,304103,2020,Michoacán,16,31,Hombres,35153
304103,304104,2020,Michoacán,16,31,Mujeres,38196
304104,304105,2020,Michoacán,16,32,Hombres,34243
304105,304106,2020,Michoacán,16,32,Mujeres,37540
304106,304107,2020,Michoacán,16,33,Hombres,33324
304107,304108,2020,Michoacán,16,33,Mujeres,36843
304108,304109,2020,Michoacán,16,34,Hombres,32418
304109,304110,2020,Michoacán,16,34,Mujeres,36117
304110,304111,2020,Michoacán,16,35,Hombres,31498
304111,304112,2020,Michoacán,16,35,Mujeres,35371
304112,304113,2020,Michoacán,16,36,Hombres,30600
304113,304114,2020,Michoacán,16,36,Mujeres,34639
304114,304115,2020,Michoacán,16,37,Hombres,29737
304115,304116,2020,Michoacán,16,37,Mujeres,33931
304116,304117,2020,Michoacán,16,38,Hombres,28964
304117,304118,2020,Michoacán,16,38,Mujeres,33248
304118,304119,2020,Michoacán,16,39,Hombres,28284
304119,304120,2020,Michoacán,16,39,Mujeres,32602
304120,304121,2020,Michoacán,16,40,Hombres,27727
304121,304122,2020,Michoacán,16,40,Mujeres,32018
304122,304123,2020,Michoacán,16,41,Hombres,27293
304123,304124,2020,Michoacán,16,41,Mujeres,31502
304124,304125,2020,Michoacán,16,42,Hombres,26969
304125,304126,2020,Michoacán,16,42,Mujeres,31049
304126,304127,2020,Michoacán,16,43,Hombres,26745
304127,304128,2020,Michoacán,16,43,Mujeres,30654
304128,304129,2020,Michoacán,16,44,Hombres,26585
304129,304130,2020,Michoacán,16,44,Mujeres,30310
304130,304131,2020,Michoacán,16,45,Hombres,26310
304131,304132,2020,Michoacán,16,45,Mujeres,29826
304132,304133,2020,Michoacán,16,46,Hombres,25957
304133,304134,2020,Michoacán,16,46,Mujeres,29287
304134,304135,2020,Michoacán,16,47,Hombres,25504
304135,304136,2020,Michoacán,16,47,Mujeres,28663
304136,304137,2020,Michoacán,16,48,Hombres,24949
304137,304138,2020,Michoacán,16,48,Mujeres,27976
304138,304139,2020,Michoacán,16,49,Hombres,24303
304139,304140,2020,Michoacán,16,49,Mujeres,27236
304140,304141,2020,Michoacán,16,50,Hombres,23640
304141,304142,2020,Michoacán,16,50,Mujeres,26479
304142,304143,2020,Michoacán,16,51,Hombres,22955
304143,304144,2020,Michoacán,16,51,Mujeres,25724
304144,304145,2020,Michoacán,16,52,Hombres,22273
304145,304146,2020,Michoacán,16,52,Mujeres,24978
304146,304147,2020,Michoacán,16,53,Hombres,21620
304147,304148,2020,Michoacán,16,53,Mujeres,24261
304148,304149,2020,Michoacán,16,54,Hombres,20988
304149,304150,2020,Michoacán,16,54,Mujeres,23572
304150,304151,2020,Michoacán,16,55,Hombres,20377
304151,304152,2020,Michoacán,16,55,Mujeres,22901
304152,304153,2020,Michoacán,16,56,Hombres,19783
304153,304154,2020,Michoacán,16,56,Mujeres,22236
304154,304155,2020,Michoacán,16,57,Hombres,19188
304155,304156,2020,Michoacán,16,57,Mujeres,21565
304156,304157,2020,Michoacán,16,58,Hombres,18570
304157,304158,2020,Michoacán,16,58,Mujeres,20873
304158,304159,2020,Michoacán,16,59,Hombres,17916
304159,304160,2020,Michoacán,16,59,Mujeres,20144
304160,304161,2020,Michoacán,16,60,Hombres,17225
304161,304162,2020,Michoacán,16,60,Mujeres,19371
304162,304163,2020,Michoacán,16,61,Hombres,16510
304163,304164,2020,Michoacán,16,61,Mujeres,18562
304164,304165,2020,Michoacán,16,62,Hombres,15766
304165,304166,2020,Michoacán,16,62,Mujeres,17737
304166,304167,2020,Michoacán,16,63,Hombres,15004
304167,304168,2020,Michoacán,16,63,Mujeres,16895
304168,304169,2020,Michoacán,16,64,Hombres,14242
304169,304170,2020,Michoacán,16,64,Mujeres,16060
304170,304171,2020,Michoacán,16,65,Hombres,13482
304171,304172,2020,Michoacán,16,65,Mujeres,15239
304172,304173,2020,Michoacán,16,66,Hombres,12709
304173,304174,2020,Michoacán,16,66,Mujeres,14434
304174,304175,2020,Michoacán,16,67,Hombres,11981
304175,304176,2020,Michoacán,16,67,Mujeres,13635
304176,304177,2020,Michoacán,16,68,Hombres,11246
304177,304178,2020,Michoacán,16,68,Mujeres,12858
304178,304179,2020,Michoacán,16,69,Hombres,10514
304179,304180,2020,Michoacán,16,69,Mujeres,12090
304180,304181,2020,Michoacán,16,70,Hombres,9965
304181,304182,2020,Michoacán,16,70,Mujeres,11534
304182,304183,2020,Michoacán,16,71,Hombres,9353
304183,304184,2020,Michoacán,16,71,Mujeres,10882
304184,304185,2020,Michoacán,16,72,Hombres,8760
304185,304186,2020,Michoacán,16,72,Mujeres,10258
304186,304187,2020,Michoacán,16,73,Hombres,8193
304187,304188,2020,Michoacán,16,73,Mujeres,9657
304188,304189,2020,Michoacán,16,74,Hombres,7644
304189,304190,2020,Michoacán,16,74,Mujeres,9078
304190,304191,2020,Michoacán,16,75,Hombres,7127
304191,304192,2020,Michoacán,16,75,Mujeres,8517
304192,304193,2020,Michoacán,16,76,Hombres,6616
304193,304194,2020,Michoacán,16,76,Mujeres,7958
304194,304195,2020,Michoacán,16,77,Hombres,6137
304195,304196,2020,Michoacán,16,77,Mujeres,7428
304196,304197,2020,Michoacán,16,78,Hombres,5693
304197,304198,2020,Michoacán,16,78,Mujeres,6939
304198,304199,2020,Michoacán,16,79,Hombres,5240
304199,304200,2020,Michoacán,16,79,Mujeres,6424
304200,304201,2020,Michoacán,16,80,Hombres,4791
304201,304202,2020,Michoacán,16,80,Mujeres,5919
304202,304203,2020,Michoacán,16,81,Hombres,4361
304203,304204,2020,Michoacán,16,81,Mujeres,5425
304204,304205,2020,Michoacán,16,82,Hombres,3963
304205,304206,2020,Michoacán,16,82,Mujeres,4956
304206,304207,2020,Michoacán,16,83,Hombres,3581
304207,304208,2020,Michoacán,16,83,Mujeres,4506
304208,304209,2020,Michoacán,16,84,Hombres,3225
304209,304210,2020,Michoacán,16,84,Mujeres,4082
304210,304211,2020,Michoacán,16,85,Hombres,2893
304211,304212,2020,Michoacán,16,85,Mujeres,3679
304212,304213,2020,Michoacán,16,86,Hombres,2576
304213,304214,2020,Michoacán,16,86,Mujeres,3297
304214,304215,2020,Michoacán,16,87,Hombres,2275
304215,304216,2020,Michoacán,16,87,Mujeres,2924
304216,304217,2020,Michoacán,16,88,Hombres,1988
304217,304218,2020,Michoacán,16,88,Mujeres,2570
304218,304219,2020,Michoacán,16,89,Hombres,1719
304219,304220,2020,Michoacán,16,89,Mujeres,2230
304220,304221,2020,Michoacán,16,90,Hombres,1462
304221,304222,2020,Michoacán,16,90,Mujeres,1903
304222,304223,2020,Michoacán,16,91,Hombres,1225
304223,304224,2020,Michoacán,16,91,Mujeres,1597
304224,304225,2020,Michoacán,16,92,Hombres,1016
304225,304226,2020,Michoacán,16,92,Mujeres,1330
304226,304227,2020,Michoacán,16,93,Hombres,826
304227,304228,2020,Michoacán,16,93,Mujeres,1080
304228,304229,2020,Michoacán,16,94,Hombres,661
304229,304230,2020,Michoacán,16,94,Mujeres,869
304230,304231,2020,Michoacán,16,95,Hombres,519
304231,304232,2020,Michoacán,16,95,Mujeres,685
304232,304233,2020,Michoacán,16,96,Hombres,400
304233,304234,2020,Michoacán,16,96,Mujeres,527
304234,304235,2020,Michoacán,16,97,Hombres,299
304235,304236,2020,Michoacán,16,97,Mujeres,395
304236,304237,2020,Michoacán,16,98,Hombres,219
304237,304238,2020,Michoacán,16,98,Mujeres,289
304238,304239,2020,Michoacán,16,99,Hombres,155
304239,304240,2020,Michoacán,16,99,Mujeres,205
304240,304241,2020,Michoacán,16,100,Hombres,107
304241,304242,2020,Michoacán,16,100,Mujeres,141
304242,304243,2020,Michoacán,16,101,Hombres,71
304243,304244,2020,Michoacán,16,101,Mujeres,94
304244,304245,2020,Michoacán,16,102,Hombres,46
304245,304246,2020,Michoacán,16,102,Mujeres,60
304246,304247,2020,Michoacán,16,103,Hombres,29
304247,304248,2020,Michoacán,16,103,Mujeres,37
304248,304249,2020,Michoacán,16,104,Hombres,17
304249,304250,2020,Michoacán,16,104,Mujeres,22
304250,304251,2020,Michoacán,16,105,Hombres,10
304251,304252,2020,Michoacán,16,105,Mujeres,12
304252,304253,2020,Michoacán,16,106,Hombres,5
304253,304254,2020,Michoacán,16,106,Mujeres,6
304254,304255,2020,Michoacán,16,107,Hombres,3
304255,304256,2020,Michoacán,16,107,Mujeres,3
304256,304257,2020,Michoacán,16,108,Hombres,2
304257,304258,2020,Michoacán,16,108,Mujeres,1
304258,304259,2020,Michoacán,16,109,Hombres,0
304259,304260,2020,Michoacán,16,109,Mujeres,0
322080,322081,2020,Morelos,17,0,Hombres,17066
322081,322082,2020,Morelos,17,0,Mujeres,16448
322082,322083,2020,Morelos,17,1,Hombres,17200
322083,322084,2020,Morelos,17,1,Mujeres,16601
322084,322085,2020,Morelos,17,2,Hombres,17275
322085,322086,2020,Morelos,17,2,Mujeres,16689
322086,322087,2020,Morelos,17,3,Hombres,17425
322087,322088,2020,Morelos,17,3,Mujeres,16843
322088,322089,2020,Morelos,17,4,Hombres,17228
322089,322090,2020,Morelos,17,4,Mujeres,16573
322090,322091,2020,Morelos,17,5,Hombres,17202
322091,322092,2020,Morelos,17,5,Mujeres,16516
322092,322093,2020,Morelos,17,6,Hombres,17169
322093,322094,2020,Morelos,17,6,Mujeres,16463
322094,322095,2020,Morelos,17,7,Hombres,17170
322095,322096,2020,Morelos,17,7,Mujeres,16434
322096,322097,2020,Morelos,17,8,Hombres,17170
322097,322098,2020,Morelos,17,8,Mujeres,16412
322098,322099,2020,Morelos,17,9,Hombres,17187
322099,322100,2020,Morelos,17,9,Mujeres,16430
322100,322101,2020,Morelos,17,10,Hombres,17217
322101,322102,2020,Morelos,17,10,Mujeres,16469
322102,322103,2020,Morelos,17,11,Hombres,17263
322103,322104,2020,Morelos,17,11,Mujeres,16535
322104,322105,2020,Morelos,17,12,Hombres,17305
322105,322106,2020,Morelos,17,12,Mujeres,16593
322106,322107,2020,Morelos,17,13,Hombres,17373
322107,322108,2020,Morelos,17,13,Mujeres,16659
322108,322109,2020,Morelos,17,14,Hombres,17449
322109,322110,2020,Morelos,17,14,Mujeres,16759
322110,322111,2020,Morelos,17,15,Hombres,17498
322111,322112,2020,Morelos,17,15,Mujeres,16859
322112,322113,2020,Morelos,17,16,Hombres,17459
322113,322114,2020,Morelos,17,16,Mujeres,16904
322114,322115,2020,Morelos,17,17,Hombres,17390
322115,322116,2020,Morelos,17,17,Mujeres,16941
322116,322117,2020,Morelos,17,18,Hombres,17330
322117,322118,2020,Morelos,17,18,Mujeres,16996
322118,322119,2020,Morelos,17,19,Hombres,17271
322119,322120,2020,Morelos,17,19,Mujeres,17031
322120,322121,2020,Morelos,17,20,Hombres,17234
322121,322122,2020,Morelos,17,20,Mujeres,17044
322122,322123,2020,Morelos,17,21,Hombres,17232
322123,322124,2020,Morelos,17,21,Mujeres,17047
322124,322125,2020,Morelos,17,22,Hombres,17241
322125,322126,2020,Morelos,17,22,Mujeres,17080
322126,322127,2020,Morelos,17,23,Hombres,17254
322127,322128,2020,Morelos,17,23,Mujeres,17145
322128,322129,2020,Morelos,17,24,Hombres,17274
322129,322130,2020,Morelos,17,24,Mujeres,17224
322130,322131,2020,Morelos,17,25,Hombres,17261
322131,322132,2020,Morelos,17,25,Mujeres,17260
322132,322133,2020,Morelos,17,26,Hombres,17151
322133,322134,2020,Morelos,17,26,Mujeres,17211
322134,322135,2020,Morelos,17,27,Hombres,16972
322135,322136,2020,Morelos,17,27,Mujeres,17116
322136,322137,2020,Morelos,17,28,Hombres,16700
322137,322138,2020,Morelos,17,28,Mujeres,16968
322138,322139,2020,Morelos,17,29,Hombres,16319
322139,322140,2020,Morelos,17,29,Mujeres,16767
322140,322141,2020,Morelos,17,30,Hombres,15910
322141,322142,2020,Morelos,17,30,Mujeres,16561
322142,322143,2020,Morelos,17,31,Hombres,15498
322143,322144,2020,Morelos,17,31,Mujeres,16381
322144,322145,2020,Morelos,17,32,Hombres,15067
322145,322146,2020,Morelos,17,32,Mujeres,16171
322146,322147,2020,Morelos,17,33,Hombres,14628
322147,322148,2020,Morelos,17,33,Mujeres,15946
322148,322149,2020,Morelos,17,34,Hombres,14204
322149,322150,2020,Morelos,17,34,Mujeres,15707
322150,322151,2020,Morelos,17,35,Hombres,13781
322151,322152,2020,Morelos,17,35,Mujeres,15456
322152,322153,2020,Morelos,17,36,Hombres,13364
322153,322154,2020,Morelos,17,36,Mujeres,15214
322154,322155,2020,Morelos,17,37,Hombres,12977
322155,322156,2020,Morelos,17,37,Mujeres,14986
322156,322157,2020,Morelos,17,38,Hombres,12632
322157,322158,2020,Morelos,17,38,Mujeres,14772
322158,322159,2020,Morelos,17,39,Hombres,12348
322159,322160,2020,Morelos,17,39,Mujeres,14579
322160,322161,2020,Morelos,17,40,Hombres,12126
322161,322162,2020,Morelos,17,40,Mujeres,14411
322162,322163,2020,Morelos,17,41,Hombres,11963
322163,322164,2020,Morelos,17,41,Mujeres,14270
322164,322165,2020,Morelos,17,42,Hombres,11860
322165,322166,2020,Morelos,17,42,Mujeres,14151
322166,322167,2020,Morelos,17,43,Hombres,11810
322167,322168,2020,Morelos,17,43,Mujeres,14052
322168,322169,2020,Morelos,17,44,Hombres,11801
322169,322170,2020,Morelos,17,44,Mujeres,13964
322170,322171,2020,Morelos,17,45,Hombres,11749
322171,322172,2020,Morelos,17,45,Mujeres,13805
322172,322173,2020,Morelos,17,46,Hombres,11672
322173,322174,2020,Morelos,17,46,Mujeres,13603
322174,322175,2020,Morelos,17,47,Hombres,11547
322175,322176,2020,Morelos,17,47,Mujeres,13360
322176,322177,2020,Morelos,17,48,Hombres,11375
322177,322178,2020,Morelos,17,48,Mujeres,13075
322178,322179,2020,Morelos,17,49,Hombres,11161
322179,322180,2020,Morelos,17,49,Mujeres,12765
322180,322181,2020,Morelos,17,50,Hombres,10927
322181,322182,2020,Morelos,17,50,Mujeres,12444
322182,322183,2020,Morelos,17,51,Hombres,10679
322183,322184,2020,Morelos,17,51,Mujeres,12114
322184,322185,2020,Morelos,17,52,Hombres,10421
322185,322186,2020,Morelos,17,52,Mujeres,11786
322186,322187,2020,Morelos,17,53,Hombres,10163
322187,322188,2020,Morelos,17,53,Mujeres,11471
322188,322189,2020,Morelos,17,54,Hombres,9910
322189,322190,2020,Morelos,17,54,Mujeres,11169
322190,322191,2020,Morelos,17,55,Hombres,9659
322191,322192,2020,Morelos,17,55,Mujeres,10881
322192,322193,2020,Morelos,17,56,Hombres,9403
322193,322194,2020,Morelos,17,56,Mujeres,10595
322194,322195,2020,Morelos,17,57,Hombres,9130
322195,322196,2020,Morelos,17,57,Mujeres,10310
322196,322197,2020,Morelos,17,58,Hombres,8844
322197,322198,2020,Morelos,17,58,Mujeres,10007
322198,322199,2020,Morelos,17,59,Hombres,8531
322199,322200,2020,Morelos,17,59,Mujeres,9677
322200,322201,2020,Morelos,17,60,Hombres,8197
322201,322202,2020,Morelos,17,60,Mujeres,9319
322202,322203,2020,Morelos,17,61,Hombres,7844
322203,322204,2020,Morelos,17,61,Mujeres,8936
322204,322205,2020,Morelos,17,62,Hombres,7476
322205,322206,2020,Morelos,17,62,Mujeres,8534
322206,322207,2020,Morelos,17,63,Hombres,7100
322207,322208,2020,Morelos,17,63,Mujeres,8124
322208,322209,2020,Morelos,17,64,Hombres,6714
322209,322210,2020,Morelos,17,64,Mujeres,7718
322210,322211,2020,Morelos,17,65,Hombres,6330
322211,322212,2020,Morelos,17,65,Mujeres,7309
322212,322213,2020,Morelos,17,66,Hombres,5941
322213,322214,2020,Morelos,17,66,Mujeres,6907
322214,322215,2020,Morelos,17,67,Hombres,5575
322215,322216,2020,Morelos,17,67,Mujeres,6502
322216,322217,2020,Morelos,17,68,Hombres,5203
322217,322218,2020,Morelos,17,68,Mujeres,6100
322218,322219,2020,Morelos,17,69,Hombres,4840
322219,322220,2020,Morelos,17,69,Mujeres,5712
322220,322221,2020,Morelos,17,70,Hombres,4561
322221,322222,2020,Morelos,17,70,Mujeres,5423
322222,322223,2020,Morelos,17,71,Hombres,4258
322223,322224,2020,Morelos,17,71,Mujeres,5101
322224,322225,2020,Morelos,17,72,Hombres,3968
322225,322226,2020,Morelos,17,72,Mujeres,4794
322226,322227,2020,Morelos,17,73,Hombres,3690
322227,322228,2020,Morelos,17,73,Mujeres,4501
322228,322229,2020,Morelos,17,74,Hombres,3427
322229,322230,2020,Morelos,17,74,Mujeres,4226
322230,322231,2020,Morelos,17,75,Hombres,3181
322231,322232,2020,Morelos,17,75,Mujeres,3960
322232,322233,2020,Morelos,17,76,Hombres,2940
322233,322234,2020,Morelos,17,76,Mujeres,3704
322234,322235,2020,Morelos,17,77,Hombres,2712
322235,322236,2020,Morelos,17,77,Mujeres,3459
